Целевая URL,Title,H1,Content Inlinks,Card Inlinks,Unique Content Donors,Unique Card Donors,Near Duplicates,Semantically Similar Pages,Opportunities,Best Donor 1,Best Donor 2,Best Donor 3,Redirect/Canonical Link Fixes,Priority Score
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,Параллельный импорт из Китая - Поставка санкционных товаров,Параллельный импорт из Китая,20,0,15,0,0,139,8,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,0,12
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,Продукция мировых брендов из Китая - Long Wang,Продукция мировых брендов из Китая,20,0,16,0,0,132,8,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,12
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,Таможенное оформление из Китая: растаможка под ключ,Таможенное оформление грузов из Китая,30,0,29,0,0,125,8,https://longwang.ru/useful-articles/cheeper-shipping-china/,https://longwang.ru/useful-articles/customs-clearance-china/,https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/,0,12
https://longwang.ru/supplies-services-china/,Услуги по Китаю — карта направлений для бизнеса - Long Wang,Услуги по Китаю,31,0,27,0,0,131,8,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,https://longwang.ru/useful-articles/otkaznye-pisma/,0,12
https://longwang.ru/supplies-services-china/goods-check-china/,Проверка товара в Китае — инспекция и контроль качества,Проверка товара в Китае,33,0,30,0,0,146,8,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,12
https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,Товары для маркетплейсов из Китая для селлеров - Long Wang,Оптом из Китая для селлеров маркетплейсов,36,0,29,0,0,126,8,https://longwang.ru/useful-articles/incorrect-labeling/,https://longwang.ru/projects/tranzitnyj-eksport-dlya-slozhnyh-setevyh-i-servernyh-reshenij/,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,0,12
https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая — поставка оборудования для бизнеса,Оборудование из Китая для бизнеса,40,0,32,0,0,139,8,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,0,12
https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,Поиск поставщика в Китае — подбор под задачу бизнеса | Long Wang,Поиск поставщика и производителя в Китае,43,0,36,0,0,126,8,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/,0,12
https://longwang.ru/supplies-services-china/autsorsing-ved/,Аутсорсинг ВЭД — сопровождение внешнеэкономической деятельности - Long Wang,Аутсорсинг ВЭД для бизнеса,45,0,38,0,0,141,8,https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/,https://longwang.ru/useful-articles/zashhita-informaczii-ved/,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,0,12
https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,Проверка поставщика в Китае - Long Wang,Проверка поставщика в Китае,54,0,43,0,0,135,8,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/,0,12
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,"Термическое и сушильное оборудование из Китая — печи, сушильные шкафы, инкубаторы",Термическое и сушильное оборудование из Китая,29,1,20,1,0,113,8,https://longwang.ru/useful-articles/,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/useful-articles/purchases-without-intermediaries/,0,11
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,Доставка из Китая в Россию - Без посредников и скрытых комиссий,Доставка из Китая в Россию,64,1,55,1,0,139,8,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/useful-articles/page/5/,https://longwang.ru/useful-articles/cheeper-shipping-china/,0,11
