"Address","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Closest Near Duplicate Match","No. Near Duplicates","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","Total Language Errors","Spelling Errors","Grammar Errors","Language","Hash","Indexability","Indexability Status"
"https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/","738","118","6,254","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/","0,962","59","0,874","","","","ru-RU","e47d5bae1faa12fbe22e693e15c6e2fe","Indexable",""
"https://longwang.ru/international/","679","154","4,409","100,000","Very Easy","","0","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","0,966","100","0,903","","","","ru-RU","1bc250627bf22e258fe0b7ccf1b7c7c8","Indexable",""
"https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","1750","293","5,973","100,000","Very Easy","","0","https://longwang.ru/useful-articles/popular-products-china/","0,957","130","0,923","","","","ru-RU","6857f9378011899227849412f0c57b0b","Indexable",""
"https://longwang.ru/novosti-is-kitaya/","776","177","4,384","100,000","Very Easy","","0","https://longwang.ru/posledniye-novosti-iz-kitaya/","0,980","46","0,861","","","","ru-RU","6259825524f871b0e606413fba37c9fb","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/10/","290","75","3,867","100,000","Very Easy","","0","","","","","","","","ru-RU","f9b1273807ddd698520b1c2e53dbb013","Indexable",""
"https://longwang.ru/useful-articles/product-samples/","1458","238","6,126","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,925","135","0,931","","","","ru-RU","12d1c1274651077f0a33642e8993ce87","Indexable",""
"https://longwang.ru/useful-articles/negotiations-with-chinese-partners/","1411","293","4,816","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/","0,920","130","0,919","","","","ru-RU","6a85c88da43dffafa7837e2070a6dfb3","Indexable",""
"https://longwang.ru/useful-articles/shipping-cost/","750","128","5,859","100,000","Very Easy","","0","https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/","0,938","133","0,937","","","","ru-RU","e47ccd2f5c3fbfeb8bbcc6b15205e8b1","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/9/","741","167","4,437","100,000","Very Easy","","0","","","","","","","","ru-RU","372bc8cea7aa3f2f676d9df76265ae7e","Indexable",""
"https://longwang.ru/novosti-is-kitaya/page/2/","345","84","4,107","100,000","Very Easy","","0","","","","","","","","ru-RU","9d5bd32a02777bc62cac015f6cdb03d0","Indexable",""
"https://longwang.ru/novosti-is-kitaya/itogi-rasprodazhi-11-11/","1501","235","6,387","100,000","Very Easy","","0","https://longwang.ru/posledniye-novosti-iz-kitaya/","0,926","97","0,904","","","","ru-RU","edc1fcd75a9bb221f91a5c008be47228","Indexable",""
"https://longwang.ru/novosti-is-kitaya/xiaomi-vvoz-noutbukov-v-rossiyu/","367","58","6,328","100,000","Very Easy","","0","https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/","0,848","23","0,847","","","","ru-RU","9c5dcf88d725614ad4ad00486568f233","Indexable",""
"https://longwang.ru/novosti-is-kitaya/caterpillar-postavki-2022/","444","70","6,343","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/caterpillar-spare-parts/","0,912","3","0,792","","","","ru-RU","9de44473de3586bf8191a401cbd20630","Indexable",""
"https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/","869","146","5,952","100,000","Very Easy","","0","https://longwang.ru/international/tovarooborot-rossii-i-kitaya-stavit-rekordy/","0,909","99","0,903","","","","ru-RU","c72188c3cdc9f292b1630d12bc2be105","Indexable",""
"https://longwang.ru/novosti-is-kitaya/prekrascheniye-raboty-kitayskogo-banka-s-rossiyey/","763","112","6,812","100,000","Very Easy","","0","https://longwang.ru/useful-articles/worlds-brend-equipment/","0,877","128","0,906","","","","ru-RU","4ab4234c096dd4d9b3d1013be61dd90b","Indexable",""
"https://longwang.ru/novosti-is-kitaya/portah-dalnego-vostoka/","345","45","7,667","100,000","Very Easy","","0","https://longwang.ru/useful-articles/otkaznye-pisma/","0,907","144","0,935","","","","ru-RU","81e05673af39505bb1d74071896a000e","Indexable",""
"https://longwang.ru/international/novyj-hab-dlya-tovarov-iz-kitaya/","506","67","7,552","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,893","140","0,926","","","","ru-RU","b96dad265cd83d2c037ab9a7180509a5","Indexable",""
"https://longwang.ru/international/import-v-kitaj/","284","42","6,762","100,000","Very Easy","","0","https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/","0,887","89","0,888","","","","ru-RU","47a74d4368699c7984e7a3c3dd2bd396","Indexable",""
"https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/","887","151","5,874","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/","0,929","139","0,938","","","","ru-RU","5ca1aaacf9a91e6161f6327d3b469c66","Indexable",""
"https://longwang.ru/international/prodazhee-keetayiskeeh-bryendov/","166","28","5,929","100,000","Very Easy","","0","https://longwang.ru/","0,882","119","0,907","","","","ru-RU","d88b236c9548d449f693e8a8824b41b3","Indexable",""
"https://longwang.ru/international/tovarooborot-rossii-i-kitaya-stavit-rekordy/","836","148","5,649","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","0,931","59","0,875","","","","ru-RU","30a5bdc6370893dbdd184bc3e559a626","Indexable",""
"https://longwang.ru/international/volna-kitayskogo-eksporta/","948","161","5,888","100,000","Very Easy","","0","https://longwang.ru/international/","0,938","146","0,938","","","","ru-RU","48ced0727f760546c6babf59097b9854","Indexable",""
"https://longwang.ru/international/proizvodstvo-plastmassovyh-izdelij-v-kitae/","517","79","6,544","100,000","Very Easy","","0","https://longwang.ru/international/volna-kitayskogo-eksporta/","0,906","144","0,934","","","","ru-RU","b52328b18c97284250f36ebbde363ae","Indexable",""
"https://longwang.ru/international/kitajskaya-kosmeticheskaya-industriya/","361","66","5,470","100,000","Very Easy","","0","https://longwang.ru/international/proizvodstvo-plastmassovyh-izdelij-v-kitae/","0,904","110","0,910","","","","ru-RU","aa9054a40ca8c66fe816eaa89460c414","Indexable",""
"https://longwang.ru/useful-articles/incorrect-labeling/","1109","198","5,601","100,000","Very Easy","","0","https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","0,931","150","0,944","","","","ru-RU","dc26caa7eae2c902fc1f4553773c56ea","Indexable",""
"https://longwang.ru/useful-articles/popular-products-china/","1234","225","5,484","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","0,957","130","0,924","","","","ru-RU","ac865818edfd343ef0f876967bff2c69","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/","795","182","4,368","100,000","Very Easy","","0","","","","","","","","ru-RU","c40dd3891dc83701b378ff207ab79cb9","Indexable",""
"https://longwang.ru/useful-articles/vat-refund-china/","948","185","5,124","100,000","Very Easy","","0","https://longwang.ru/international/volna-kitayskogo-eksporta/","0,878","118","0,906","","","","ru-RU","2a63cd3024b58af0658508a8040e06bd","Indexable",""
"https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/","746","119","6,269","100,000","Very Easy","","0","https://longwang.ru/useful-articles/agent-ved-broker-kitay/","0,941","128","0,929","","","","ru-RU","5c66afe6eb0817a5e2ef4bcbabf7cf35","Indexable",""
"https://longwang.ru/useful-articles/ozon-from-china/","1066","193","5,523","100,000","Very Easy","","0","https://longwang.ru/useful-articles/purchase-of-construction-equipment/","0,916","140","0,928","","","","ru-RU","985a51d8c19adaa5d009a512689095b2","Indexable",""
"https://longwang.ru/useful-articles/bayer-v-kitae-plyusy-i-minusy/","933","147","6,347","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","0,929","110","0,902","","","","ru-RU","e99e2e574f2e3b39551d1e9c87e13ad8","Indexable",""
"https://longwang.ru/useful-articles/page/3/","800","179","4,469","100,000","Very Easy","","0","","","","","","","","ru-RU","2bb60f887af01c8d21f202942c86136f","Indexable",""
"https://longwang.ru/useful-articles/useful-articles-furniture-from-china/","1186","216","5,491","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,921","136","0,935","","","","ru-RU","2a5f3ccca1f2c84c5242a852219636ab","Indexable",""
"https://longwang.ru/useful-articles/page/2/","778","176","4,420","100,000","Very Easy","","0","","","","","","","","ru-RU","a362242750c83e64106ce4f31eda458a","Indexable",""
"https://longwang.ru/useful-articles/page/7/","744","170","4,376","100,000","Very Easy","","0","","","","","","","","ru-RU","a1f8459a8e41a25dbbb21b3c0b111e0b","Indexable",""
"https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/","960","157","6,115","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,926","122","0,916","","","","ru-RU","3afae4a6ab714be2dbfce851a6a2322b","Indexable",""
"https://longwang.ru/useful-articles/populyarnyye-tovary-iz-kitaya/","1209","230","5,257","100,000","Very Easy","","0","https://longwang.ru/useful-articles/popular-products-china/","0,930","141","0,938","","","","ru-RU","a7974b1823611faf0ffd22c5be0c80af","Indexable",""
"https://longwang.ru/useful-articles/top-oborudovanie-iz-kitaya/","990","193","5,130","100,000","Very Easy","","0","https://longwang.ru/useful-articles/popular-products-china/","0,947","138","0,934","","","","ru-RU","3c2280e5830695c09beef2797cb9222c","Indexable",""
"https://longwang.ru/useful-articles/kak-kupit-oborudovanie-kitay/","1158","229","5,057","100,000","Very Easy","","0","https://longwang.ru/useful-articles/purchase-of-construction-equipment/","0,915","144","0,934","","","","ru-RU","a777d998c4fa930a3df435168c097469","Indexable",""
"https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","1182","204","5,794","100,000","Very Easy","","0","https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","0,949","105","0,907","","","","ru-RU","b640466e871375b6bb8e8c44a96a804a","Indexable",""
"https://longwang.ru/useful-articles/rasschitat-dostavku-iz-kitaya/","804","117","6,872","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/","0,906","121","0,913","","","","ru-RU","72d621a093d2b438cba53573d373c042","Indexable",""
"https://longwang.ru/novosti-is-kitaya/kitajskaya-industriya-igrushek/","1146","201","5,701","100,000","Very Easy","","0","https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/","0,917","129","0,914","","","","ru-RU","c23b3779ac599f9c8c474e6f115bfa33","Indexable",""
"https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","1073","158","6,791","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","0,969","123","0,925","","","","ru-RU","b736bdba77f13611905556722b9f115a","Indexable",""
"https://longwang.ru/useful-articles/ten-mistakes/","731","138","5,297","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/","0,915","125","0,925","","","","ru-RU","f3eb924018e99ae7ab90dfc1e78bd0e8","Indexable",""
"https://longwang.ru/useful-articles/cargo-at-customs/","1350","267","5,056","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","0,925","122","0,923","","","","ru-RU","4de839213fecba25e7145ad84b8edc85","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","981","216","4,542","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","0,904","57","0,877","","","","ru-RU","c5ba4d46d67938478c8c4dfd46c7857c","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/","864","229","3,773","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","0,845","10","0,826","","","","ru-RU","260e906c2bb53e09831f8e87407ccd56","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/","795","164","4,848","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","0,874","15","0,840","","","","ru-RU","21427dda065e8330856949cb3ddfc6e8","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","937","212","4,420","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","0,911","39","0,860","","","","ru-RU","2c2ed90cd3462b4a9a1e4ac27eb4433e","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/","919","210","4,376","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","0,866","8","0,806","","","","ru-RU","e1aca90a863291b44b047f6a6f272a88","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","901","197","4,574","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/","0,880","13","0,838","","","","ru-RU","f5ed4152db2097c20b9f0b792a7176dc","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/","909","216","4,208","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","0,878","13","0,851","","","","ru-RU","741757b36213cebe4afcc11fddc1b498","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/","886","191","4,639","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/","0,878","101","0,896","","","","ru-RU","3bea2084f5f9db8229f25620f4f40fa0","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","1134","252","4,500","100,000","Very Easy","","0","https://longwang.ru/useful-articles/laboratory-thermo-equipment/","0,906","94","0,892","","","","ru-RU","4a61e559c60ae6389dabdf680cd3ab84","Indexable",""
"https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","1044","269","3,881","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","0,911","28","0,853","","","","ru-RU","6f7175852417ec07cec9c358b17af9c5","Indexable",""
"https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","835","123","6,789","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,907","141","0,929","","","","ru-RU","96baf0307319384a8940579da86755c1","Indexable",""
"https://longwang.ru/useful-articles/purchases-without-intermediaries/","545","125","4,360","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,942","124","0,931","","","","ru-RU","2db8bd6701357fb38f0985523cb481cc","Indexable",""
"https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-s-nulya-chast-2/","1476","200","7,380","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-nachat-biznes-s-kitaem-chast-1/","0,969","126","0,927","","","","ru-RU","6a340bd0b64911c6effea6f2ea8c2f6c","Indexable",""
"https://longwang.ru/useful-articles/cheeper-shipping-china/","945","150","6,300","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","0,933","144","0,945","","","","ru-RU","15b3f49c77d459111c3c2b9ed2785f87","Indexable",""
"https://longwang.ru/useful-articles/wholesale-goods-alibaba/","1349","234","5,765","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,912","30","0,855","","","","ru-RU","ed78f7588b4a341635fe58281f528934","Indexable",""
"https://longwang.ru/useful-articles/page/6/","752","170","4,424","100,000","Very Easy","84","1","","","","","","","","ru-RU","7b8199e18f8f878bb98dc845c158d90f","Indexable",""
"https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/","903","186","4,855","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/","0,928","136","0,934","","","","ru-RU","eeb7c1545b97d4367fd8c67c1bb9258b","Indexable",""
"https://longwang.ru/useful-articles/page/4/","717","164","4,372","100,000","Very Easy","","0","","","","","","","","ru-RU","c5b9b5e0469cd7bd37af5626749a4feb","Indexable",""
"https://longwang.ru/useful-articles/incorrect-import-calculation/","1057","141","7,496","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/","0,928","124","0,920","","","","ru-RU","e3b516565aea2a34333007d6278b5d04","Indexable",""
"https://longwang.ru/useful-articles/worlds-brend-equipment/","840","107","7,850","100,000","Very Easy","","0","https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/","0,934","135","0,938","","","","ru-RU","c14bceb81b92a4c5aa02540372f51599","Indexable",""
"https://longwang.ru/useful-articles/page/5/","744","177","4,203","100,000","Very Easy","","0","","","","","","","","ru-RU","c91592b4aeafdc8d6c2673fb910d60b","Indexable",""
"https://longwang.ru/useful-articles/payment-methods-china/","1175","144","8,160","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/","0,926","137","0,938","","","","ru-RU","a99069049f94a1b48c521147f673b48b","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/4/","736","164","4,488","100,000","Very Easy","","0","","","","","","","","ru-RU","1886a69e0345ddf6153318636a2d0315","Indexable",""
"https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","608","107","5,682","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/","0,936","141","0,937","","","","ru-RU","d3b154fc443deda35a7da530c4bd341f","Indexable",""
"https://longwang.ru/useful-articles/himicheskaya-promyshlennost-v-kitae/","479","85","5,635","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,890","122","0,911","","","","ru-RU","ce0471b48868f2dfe8528f2869aa1f5","Indexable",""
"https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","1116","198","5,636","100,000","Very Easy","","0","https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/","0,926","140","0,945","","","","ru-RU","ab599008a04328675e1ab6c60d3e276d","Indexable",""
"https://longwang.ru/useful-articles/import-of-batteries/","737","130","5,669","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cheeper-shipping-china/","0,924","131","0,930","","","","ru-RU","39471e6c0a5eb602d9291e27e4327249","Indexable",""
"https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/","910","177","5,141","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,923","36","0,863","","","","ru-RU","16dab8cea9cf4d27567e1f9671b84d8e","Indexable",""
"https://longwang.ru/useful-articles/spring-festival-in-china/","691","124","5,573","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,907","124","0,920","","","","ru-RU","a5ff7e306ddfdc3e6e0c929b2ee2e3a6","Indexable",""
"https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/","388","67","5,791","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,944","120","0,928","","","","ru-RU","69b87de224500861fc633f29c7a3b828","Indexable",""
"https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/","511","77","6,636","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","0,875","73","0,880","","","","ru-RU","b594a3d7b237f1d71d371f4e3078625a","Indexable",""
"https://longwang.ru/useful-articles/zashhita-informaczii-ved/","519","71","7,310","100,000","Very Easy","","0","https://longwang.ru/useful-articles/agent-ved-broker-kitay/","0,934","120","0,920","","","","ru-RU","795ca40ea8abb0dd6681ccd135e66d05","Indexable",""
"https://longwang.ru/useful-articles/proslezhivaemost-chestnyj-znak/","1220","209","5,837","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,881","90","0,881","","","","ru-RU","662316d4c062c5fec85213d4d1be85dc","Indexable",""
"https://longwang.ru/useful-articles/proslezhivaemost-tovarov/","711","120","5,925","100,000","Very Easy","","0","https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","0,930","140","0,937","","","","ru-RU","2d4c8228aa95454d723125910130580d","Indexable",""
"https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/","787","127","6,197","100,000","Very Easy","","0","https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/","0,931","110","0,913","","","","ru-RU","8b8f7cd6958bb5d31db7eefd1f93a95","Indexable",""
"https://longwang.ru/useful-articles/otkaznye-pisma/","822","141","5,830","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,941","143","0,943","","","","ru-RU","cb2349d64e9b8204eb5903c127fc40af","Indexable",""
"https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/","722","116","6,224","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/","0,936","107","0,903","","","","ru-RU","b0f660c06338f0632fb6f53fd313fd5e","Indexable",""
"https://longwang.ru/useful-articles/delayed-cargo-from-china/","1693","277","6,112","100,000","Very Easy","","0","https://longwang.ru/useful-articles/cheeper-shipping-china/","0,916","107","0,905","","","","ru-RU","bf748ceda1d891fc6133e047f13e6987","Indexable",""
"https://longwang.ru/useful-articles/agent-ved-broker-kitay/","566","104","5,442","100,000","Very Easy","","0","https://longwang.ru/useful-articles/dokumentalnoe-oformlenie-importa-cherez-agenta/","0,941","131","0,932","","","","ru-RU","108891ba61db289aaaa4523a6bc51032","Indexable",""
"https://longwang.ru/useful-articles/atlas-copco-innovations/","654","107","6,112","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/","0,925","38","0,864","","","","ru-RU","6613e75bbb7ecdb1167938e068b82adc","Indexable",""
"https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/","1650","276","5,978","100,000","Very Easy","","0","https://longwang.ru/useful-articles/otkaznye-pisma/","0,932","145","0,941","","","","ru-RU","9c9cab3caa1ab65ed299249923032df5","Indexable",""
"https://longwang.ru/useful-articles/logistika-iz-kitaya/","424","70","6,057","100,000","Very Easy","","0","https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","0,926","118","0,921","","","","ru-RU","e3a1359203447809fc4adc10bb07ab5a","Indexable",""
"https://longwang.ru/useful-articles/customs-clearance-china/","1240","213","5,822","100,000","Very Easy","","0","https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","0,933","111","0,913","","","","ru-RU","42b1e34c722afafb06e8da302a880f3c","Indexable",""
"https://longwang.ru/useful-articles/proizvodstvo-svoego-tovara-v-kitae/","1271","221","5,751","100,000","Very Easy","","0","https://longwang.ru/useful-articles/purchase-of-construction-equipment/","0,889","128","0,911","","","","ru-RU","ab73785e01e25a85286370e00734088e","Indexable",""
"https://longwang.ru/useful-articles/oplata-tovarov-v-kitae/","1306","211","6,190","100,000","Very Easy","","0","https://longwang.ru/novosti-is-kitaya/rost-czen-na-postavki-tovarov-iz-kitaya-v-rossiyu/","0,916","120","0,911","","","","ru-RU","50e8a275cbfebc4193e88fbeb103891c","Indexable",""
"https://longwang.ru/useful-articles/exhibitions-in-china/","830","138","6,014","100,000","Very Easy","","0","https://longwang.ru/useful-articles/kitajskie-internet-magaziny/","0,885","108","0,890","","","","ru-RU","cde5bb05100dc75211f4b2477f3612cd","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/8/","755","168","4,494","100,000","Very Easy","","0","","","","","","","","ru-RU","698b89f39cf759b5325be750c0f1f846","Indexable",""
"https://longwang.ru/useful-articles/pryamye-postavki-iz-kitaya/","1143","173","6,607","100,000","Very Easy","","0","https://longwang.ru/useful-articles/parallelnyj-import-segodnya/","0,937","138","0,940","","","","ru-RU","bfdbd7a37fcfcb34b010c57c9c6c4cf6","Indexable",""
"https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/","215","30","7,167","100,000","Very Easy","","0","https://longwang.ru/useful-articles/worlds-brend-equipment/","0,873","81","0,876","","","","ru-RU","9117573d704e5ac1b0aef86417975ee","Indexable",""
"https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/","162","26","6,231","100,000","Very Easy","","0","https://longwang.ru/useful-articles/wholesale-goods-alibaba/","0,867","14","0,845","","","","ru-RU","362e26380e85372830834806650fa26f","Indexable",""
"https://longwang.ru/useful-articles/mistakes-when-working-china/","713","132","5,402","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,901","122","0,912","","","","ru-RU","d42bdc53da324ad6a6db6a2da4184759","Indexable",""
"https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/","195","30","6,500","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,866","102","0,889","","","","ru-RU","7919bb6a95d516b9f9e22852f18b1a85","Indexable",""
"https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/","980","146","6,712","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/goods-check-china/","0,945","112","0,914","","","","ru-RU","cf4243a291a29ba19d84b9924580d69c","Indexable",""
"https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/","317","42","7,548","100,000","Very Easy","","0","https://longwang.ru/useful-articles/find-chinese-supplier/","0,890","71","0,881","","","","ru-RU","28c78767557756010ada9f274d05bfcd","Indexable",""
"https://longwang.ru/posledniye-novosti-iz-kitaya/page/5/","759","178","4,264","100,000","Very Easy","","0","","","","","","","","ru-RU","bc76f6f3fb91aa08a6578e66b7326232","Indexable",""
"https://longwang.ru/useful-articles/postavki-danfoss/","634","92","6,891","100,000","Very Easy","","0","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/danfoss-product-supplies/","0,955","72","0,879","","","","ru-RU","ad2c5927a3f17c5c5da75fe8b9b6de82","Indexable",""
"https://longwang.ru/useful-articles/chtoby-ozhidanie-sovpadalo-s-realnostyu-7-prakticheskih-rekomendaczii-dlya-vedeniya-biznesa-s-kitaem-s-nulya/","1542","268","5,754","100,000","Very Easy","","0","https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/","0,914","128","0,925","","","","ru-RU","9da6c03ee6b75adc58de7d5a6a0d5e1f","Indexable",""
