Целевая URL,Title,H1,Indexability,Word Count,Spelling Errors,Grammar Errors,Closest Near Duplicate Score,Near Duplicates,Closest Semantic Match,Semantic Similarity Score,Semantically Similar Pages,Content Inlinks,Card Inlinks,Breadcrumb Inlinks,Header/Footer Inlinks,Unique Content Donors,Unique Card Donors
https://longwang.ru/useful-articles/torgovye-ploshadki-kitaya/,"Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы - Long Wang","Торговые площадки Китая: где ищут поставщиков и чем отличаются Alibaba, 1688 и другие платформы",Indexable,910,0,0,0.0,0,https://longwang.ru/useful-articles/find-chinese-supplier/,0.923,35,2,0,0,0,2,0
https://longwang.ru/useful-articles/useful-articles-furniture-from-china/,"Импорт мебели из Китая: поставщики, доставка и таможня",Импорт мебели из Китая: как найти поставщика и избежать ошибок,Indexable,1186,0,0,0.0,0,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,0.921,136,2,0,0,0,2,0
https://longwang.ru/useful-articles/vat-refund-china/,Как возвращать китайский НДС. VAT refund в Китае.,"Возврат НДС при экспорте из Китая: условия, расчёт и схема VAT refund",Indexable,948,0,0,0.0,0,https://longwang.ru/international/volna-kitayskogo-eksporta/,0.878,119,2,0,0,0,2,0
https://longwang.ru/useful-articles/wholesale-goods-alibaba/,Покупка товаров оптом на Alibaba - Long Wang,Покупка товаров оптом на Alibaba,Indexable,1349,0,0,0.0,0,https://longwang.ru/useful-articles/find-chinese-supplier/,0.912,29,2,0,0,0,2,0
https://longwang.ru/useful-articles/worlds-brend-equipment/,Подделки при импорте санкционного оборудования из Китая - Long Wang,Как не купить подделку или б/у санкционное оборудование в Китае через посредника,Indexable,840,0,0,0.0,0,https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/,0.934,135,2,0,0,0,2,0
https://longwang.ru/useful-articles/zashhita-informaczii-ved/,Защита коммерческой информации по сделкам ВЭД - Long Wang,Защита коммерческой информации по сделкам ВЭД,Indexable,519,0,0,0.0,0,https://longwang.ru/useful-articles/agent-ved-broker-kitay/,0.934,121,2,0,0,0,2,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/baumer-sensors-order/,Поставки датчиков и продуктов Baumer - Long Wang,Датчики и энкодеры Baumer для промышленной автоматизации,Indexable,1013,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,0.803,1,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/,"Редукторы, мотор-редукторы, насосы Brevini - Long Wang",Редукторы Brevini и гидромоторы: поставка оригиналов из Китая,Indexable,987,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/,0.855,50,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/danfoss-product-supplies/,Продукция бренда Danfoss – Long Wang,Продукция бренда Danfoss,Indexable,513,0,0,0.0,0,https://longwang.ru/useful-articles/postavki-danfoss/,0.955,24,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/fronius-equipment-supply/,Сварочное оборудование Fronius: поставка из Китая — Long Wang,Оригинальное оборудование Fronius со складов в Китае,Indexable,1377,0,0,0.0,0,https://longwang.ru/,0.779,0,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/mattei-rotors-compressors/,Компрессоры Mattei: поставка роторно-лопастного оборудования из Китая,Поставка компрессоров Mattei и комплектующих,Indexable,1262,0,0,0.0,0,https://longwang.ru/,0.788,0,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/schneider-electric-supply/,Продукция Schneider Electric от дистрибьютера в Китае - Long Wang,Оригиналы Schneider от официального дистрибьютера в Китае,Indexable,692,0,0,97.0,3,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0.811,2,2,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/supply-masimo-products/,Поставка оригинального медицинского оборудования Masimo - Long Wang,Поставка продукции Masimo,Indexable,921,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0.853,90,2,1,0,0,2,1
https://longwang.ru/international/prodazhee-keetayiskeeh-bryendov/,Рост продажи китайских брендов в России,Продажи китайских брендов выросли в 2 раза,Indexable,166,0,0,0.0,0,https://longwang.ru/,0.882,120,3,0,0,0,3,0
https://longwang.ru/international/speczialnye-ekonomicheskie-zony-v-kitae/,Специальные экономические зоны Китая: как на них зарабатывает российский бизнес - Long Wang,Специальные экономические зоны Китая: как на них зарабатывает российский бизнес,Indexable,887,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/,0.929,139,3,0,0,0,3,0
https://longwang.ru/novosti-is-kitaya/kitajskaya-industriya-igrushek/,"Китайская индустрия игрушек: объемы, тренды и технологии 2026",Китайская индустрия игрушек: как устроен главный в мире производитель,Indexable,1146,0,0,0.0,0,https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/,0.917,130,3,0,0,0,3,0
https://longwang.ru/novosti-is-kitaya/kitajskie-drony-mirovoj-trend/,Китайские дроны: мировой тренд и как бизнесу их закупать в 2026,Китайские дроны — мировой тренд: возможности для российского бизнеса,Indexable,869,0,0,0.0,0,https://longwang.ru/international/tovarooborot-rossii-i-kitaya-stavit-rekordy/,0.909,101,3,0,0,0,3,0
https://longwang.ru/useful-articles/analogi-mirovyh-brendov-v-kitae/,Аналоги мировых брендов в Китае - Long Wang,Аналоги мировых брендов в Китае,Indexable,511,0,0,0.0,0,https://longwang.ru/useful-articles/kitajskie-internet-magaziny/,0.875,73,3,0,0,0,3,0
https://longwang.ru/useful-articles/belaya-dostavka-iz-kitaya/,Белая доставка из Китая: что это такое и как отличить её от серых схем,Что называют «белой доставкой» из Китая и чем она отличается от серых схем,Indexable,960,0,0,0.0,0,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,0.926,123,3,0,0,0,3,0
https://longwang.ru/useful-articles/how-much-shipping-cost/,Стоимость доставки товара из Китая в Россию и ее расчет,Сколько стоит доставка груза из Китая: расчет и примеры,Indexable,682,0,0,0.0,0,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,0.925,116,3,0,0,0,3,0
https://longwang.ru/useful-articles/incorrect-import-calculation/,Как избежать проблем при выкупе и доставке из Китая - Long Wang,Рост цены при доставке и импорте из Китая через агента или брокера и как этого избежать,Indexable,1057,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,0.928,125,3,0,0,0,3,0
https://longwang.ru/useful-articles/industrial-thermo-guide/,Промышленные печи и термооборудование из Китая: модели и выбор,Промышленные печи и сушильные шкафы из Китая: гайд по выбору,Indexable,1753,0,0,0.0,0,https://longwang.ru/useful-articles/,0.928,126,3,0,0,0,3,0
https://longwang.ru/useful-articles/konsolidacziya-sbornyh-gruzov-iz-kitaya/,Консолидация сборных грузов из Китая - Long Wang,Консолидация сборных грузов из Китая,Indexable,669,0,0,0.0,0,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/,0.929,115,3,0,0,0,3,0
https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/,"Как купить электронику в Китае в 2026: новые правила, маркировка, условия",Как купить электронику в Китае в 2026: новые правила и пути решения,Indexable,1750,0,0,0.0,0,https://longwang.ru/useful-articles/popular-products-china/,0.957,130,3,0,0,0,3,0
https://longwang.ru/useful-articles/popular-products-china/,Популярные товары из Китая: что лучше продавать в России - Long Wang,Популярные товары из Китая в 2026 году: что выгодно импортировать и продавать,Indexable,1234,0,0,0.0,0,https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/,0.957,130,3,0,0,0,3,0
https://longwang.ru/useful-articles/spring-festival-in-china/,Весенний фестиваль в Китае: когда фабрики не работают,Китайский Новый год: как праздник влияет на поставки из Китая,Indexable,691,0,0,0.0,0,https://longwang.ru/useful-articles/obrazczy-dokumentov-dlya-raboty-s-postavshhikami-iz-kitaya/,0.907,124,3,0,0,0,3,0
https://longwang.ru/useful-articles/top-oborudovanie-iz-kitaya/,"Оборудование из Китая в 2026: тренды рынка, виды и риски - Long Wang",Рынок оборудования из Китая в 2026: главные тренды и риски,Indexable,990,0,0,0.0,0,https://longwang.ru/useful-articles/popular-products-china/,0.947,138,3,0,0,0,3,0
https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,Что и как возить из Китая для Ozon и Wildberries. Гайд для селлеров маркетплейсов,"Товары из Китая для маркетплейсов: гайд для селлеров Ozon, Wildberries",Indexable,824,0,0,0.0,0,https://longwang.ru/projects/ozon-supply-china/,0.952,95,3,0,0,0,3,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,Компрессоры Bitzer: поставка оригиналов оборудования и запчастей,Поставка компрессоров Bitzer и оригинальных запчастей,Indexable,899,0,0,0.0,0,https://longwang.ru/,0.813,2,3,1,0,0,3,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/caterpillar-spare-parts/,Поставки оригинальных деталей Caterpillar (CAT) – Long Wang,Поставка оригинальных деталей Caterpillar (CAT),Indexable,429,0,0,0.0,0,https://longwang.ru/novosti-is-kitaya/caterpillar-postavki-2022/,0.912,3,3,1,0,0,3,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/festo-equipment-supplies/,Поставка продукции Festo – Long Wang,Поставка продукции Festo,Indexable,432,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,0.875,69,3,1,0,0,2,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/hydac-equipment-buy/,Поставка фильтров и гидроаккумуляторов Hydac из Китая — Long Wang,"Фильтры, клапаны и гидроаккумуляторы Hydac со складов в Китае",Indexable,1163,0,0,0.0,0,https://longwang.ru/useful-articles/product-samples/,0.8,0,3,1,0,0,3,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/telco-product-supply/,"Поставка датчиков, разъемов и кабелей Telco из Китая","Оригинальные датчики, разъемы и кабели Telco из Китая",Indexable,988,0,0,0.0,0,https://longwang.ru/useful-articles/incorrect-labeling/,0.793,0,3,1,0,0,3,1
https://longwang.ru/supplies-services-china/autsorsing-ved/finansirovanie-importa-iz-kitaia/,Финансирование импорта и экспорта из Китая - Long Wang,Финансирование импорта и экспорта из Китая,Indexable,525,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,0.92,133,4,0,0,0,3,0
https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,Открыть компанию в Китае - Long Wang,Открыть компанию в Китае,Indexable,451,0,0,0.0,0,https://longwang.ru/projects/import-fittings-china/,0.937,134,4,0,0,0,4,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/,Карго из Китая – быстрая доставка в Россию | Long Wang,Карго из Китая в Россию,Indexable,325,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,0.871,113,4,0,0,0,3,0
https://longwang.ru/useful-articles/kak-kupit-oborudovanie-kitay/,Гайд о покупке оборудования в Китае: пошаговая инструкция 2026,Как купить оборудование из Китая: пошаговый гайд от А до Я,Indexable,1158,0,0,0.0,0,https://longwang.ru/useful-articles/purchase-of-construction-equipment/,0.915,144,4,0,0,0,4,0
https://longwang.ru/useful-articles/product-samples/,"Образцы товаров из Китая: как заказать, доставить и не переплатить","Образцы товаров из Китая: как заказать, доставить и подготовиться к серийной партии",Indexable,1458,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.925,135,4,0,0,0,4,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/megger-product-supplies/,Megger: поставка измерительного оборудования из Китая - Long Wang,Оригинальное оборудование Megger из Китая,Indexable,1323,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/bitzer-compressors-parts/,0.783,0,4,1,0,0,3,1
https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,Аккредитив по договору поставки - Long Wang,Аккредитив по договору поставки,Indexable,431,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,0.92,134,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,Камерные печи из Китая — спекание керамики и термообработка,Камерные печи для спекания керамики и термообработки,Indexable,937,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,0.911,40,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,Комбинированные сушильные шкафы с режимом культивирования — сушка до 250°C и инкубация до 80°C,Комбинированные сушильные шкафы с режимом культивирования,Indexable,1134,0,0,0.0,0,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0.906,95,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/,Вакуумные сушильные камеры из Китая — поставка - Long Wang,Вакуумные сушильные камеры из Китая,Indexable,886,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,0.878,102,5,0,0,0,4,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/,"Вакуумные печи для пайки металлов — до 1350°C, глубокий вакуум 7×10⁻³ Па",Вакуумные печи для высокотемпературной пайки металлов,Indexable,795,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,0.874,15,5,0,0,0,4,0
https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/,"Каким стало карго из Китая в 2026: реальные сроки, цены и риски схемы","Карго из Китая в 2026 году: как работает схема, сроки и реальные риски",Indexable,1269,0,0,0.0,0,https://longwang.ru/useful-articles/popular-products-china/,0.949,128,5,0,0,0,5,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/atlas-copco-product-supplies/,Atlas Copco: поставка компрессоров и запчастей из Китая - Long Wang,Поставка продукции Atlas Copco,Indexable,1298,0,0,0.0,0,https://longwang.ru/useful-articles/atlas-copco-innovations/,0.925,2,5,1,0,0,4,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/duplomatic-products-supply/,"Duplomatic: поставка гидравлики, насосов и клапанов из Китая - Long Wang",Оригиналы Duplomatic от дистрибьютера в Китае,Indexable,1209,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,0.774,0,5,1,0,0,4,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/endresshauser-supply-russia/,Endress+Hauser от дистрибьютера в Китае - Long Wang,Endress+Hauser от официального дистрибьютера в Китае,Indexable,689,0,0,87.0,4,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,0.797,0,5,1,0,0,5,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/flender-siemens-equipment/,"Поставка Flender (Siemens) - Муфты, редукторы, двигатели - Long Wang",Поставка продукции Flender (Siemens),Indexable,1353,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/allen-bradley-product-supplies/,0.781,0,5,1,0,0,4,1
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/lenze-supply-russia/,Оригиналы Lenze от дистрибьютера в Китае - Long Wang,Оригиналы Lenze Gruppe от официального дистрибьютера в Китае,Indexable,702,0,0,87.0,4,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,0.827,23,5,1,0,0,4,1
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/,Водяные бани из Китая — водяные термостаты для лабораторий,Водяные бани из Китая,Indexable,864,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,0.845,10,6,0,0,0,5,0
https://longwang.ru/useful-articles/purchase-of-construction-equipment/,"Как приобретать строительное оборудование в Китае: найти, проверить, доставить",Как организовать закупку строительного оборудования в Китае в 2026: пошаговый гайд,Indexable,1693,0,0,0.0,0,https://longwang.ru/useful-articles/popular-products-china/,0.948,151,6,0,0,0,6,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/,Муфельные печи из керамического волокна — поставка из Китая,Муфельные печи из керамического волокна для лабораторий и производств,Indexable,1044,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,0.911,28,7,0,0,0,5,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/,Специализированные промышленные печи из Китая — до 1800°C,Специализированные промышленные печи из Китая,Indexable,909,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,0.878,13,7,0,0,0,6,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/,Поставки трубчатых и компактных камерных печей из Китая,Трубчатые и компактные камерные печи,Indexable,981,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/,0.904,58,7,0,0,0,5,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/,"Многозонные трубчатые печи из Китая — CVD, нанотрубки, 1200–1600°C",Многозонные трубчатые печи для CVD и нанотехнологий,Indexable,901,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,0.88,13,7,0,0,0,7,0
https://longwang.ru/useful-articles/aviadostavka-gruzov-iz-kitaya/,Авиадоставка грузов из Китая в Россию в 2026 году: полное руководство от экспертов - Long Wang,Авиадоставка грузов из Китая в Россию в 2026 году: полное руководство от экспертов,Indexable,903,0,0,0.0,0,https://longwang.ru/useful-articles/cargo-dostavka-iz-kitaya-v-rossiyu/,0.928,137,7,0,0,0,4,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,Оригинальное оборудование SMC – Long Wang,Оригиналы SMC от официального дистрибьютера в Китае,Indexable,740,0,0,0.0,0,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,0.889,11,7,1,0,0,4,1
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/,Сушильные шкафы из Китая — принудительная и естественная конвекция,Сушильные шкафы из Китая,Indexable,919,0,0,0.0,0,https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/,0.866,8,8,0,0,0,5,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,Морские перевозки грузов из Китая – Компания Long Wang,Морские перевозки из Китая,Indexable,763,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,0.921,118,10,0,0,0,9,0
https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,Внедрение аналогов SMC в газовое производство - Long Wang,Внедрение аналогов SMC в газовое производство,Indexable,295,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/smc-product-supplies/,0.889,92,11,0,0,0,11,0
https://longwang.ru/projects/kompressornoe-oborudovanie-v-kratchajshie-sroki/,Поставка оборудования CAT от официального дистрибьютера,Покупка и доставка оригинальных запчастей Caterpillar,Indexable,214,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/caterpillar-spare-parts/,0.893,42,11,0,0,0,11,0
https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/,Поставка подшипников и шпинделей из Китая,Поставка оборудования для прецизионного станкостроения.,Indexable,383,0,0,0.0,0,https://longwang.ru/useful-articles/worlds-brend-equipment/,0.934,128,11,0,0,0,11,0
https://longwang.ru/projects/steel-pipes-oil-mashinery/,Опыт поставки труб 30ХГСА из Китая для гидроцилиндров,Поставка прецизионных труб из стали 30ХГСА для производства гидроцилиндров в нефтяной промышленности,Indexable,617,0,0,0.0,0,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-pulkovo/,0.886,114,11,0,0,0,11,0
https://longwang.ru/projects/tranzitnyj-eksport-dlya-slozhnyh-setevyh-i-servernyh-reshenij/,Поиск и поставка промышленных редукторов Brevini,Поиск и закупка промышленных редукторов,Indexable,245,0,0,0.0,0,https://longwang.ru/projects/effektivnye-peregovory-i-poisk-postavshhika-promyshlennogo-oborudovaniya-v-kitae/,0.882,136,11,0,0,0,11,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/freight-road-transportation/,Автомобильные грузоперевозки из Китая - Long Wang,Автомобильные грузоперевозки из Китая,Indexable,811,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,0.921,130,11,0,0,0,10,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,Железнодорожные грузоперевозки - Long Wang,Железнодорожные грузоперевозки,Indexable,411,0,0,0.0,0,https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/,0.896,103,11,0,0,0,10,0
https://longwang.ru/projects/import-fittings-china/,Кейс как организовать импорт крепежа и метизов из Китая,Импорт крепежа для производства из Китая,Indexable,492,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,0.937,122,12,0,0,0,12,0
https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,Консолидация экспорта - Long Wang,Консолидация экспорта,Indexable,571,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,0.956,96,12,0,0,0,12,0
https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,Платежи в Китай — оплата поставщику и сопровождение - Long Wang,Платежи в Китай,Indexable,865,0,0,0.0,0,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,0.937,127,12,0,0,0,11,0
https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,ВЭД с Китаем — работа с КНР для бизнеса - Long Wang,ВЭД с Китаем,Indexable,1161,0,0,0.0,0,https://longwang.ru/useful-articles/incorrect-import-calculation/,0.928,133,12,0,0,199,10,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,Авиадоставка из Китая – Long Wang,Авиа доставка из Китая,Indexable,526,0,0,0.0,0,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,0.94,152,12,0,0,0,11,0
https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,Поиск товара в Китае — подбор продукта под бизнес и бюджет - Long Wang,Поиск товара в Китае,Indexable,862,0,0,0.0,0,https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,0.919,127,12,0,0,0,11,0
https://longwang.ru/projects/ozon-supply-china/,Кейс: сборная поставка игрушек из Китая для Wildberries и Ozon,Сборная поставка из Китая для Wildberries и Ozon: как объединить 7 поставщиков за месяц,Indexable,663,0,0,0.0,0,https://longwang.ru/useful-articles/tovary-iz-kitaya-dlya-marketplejsov/,0.952,75,13,0,0,0,12,0
https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,Поиск и проверка поставщика грузовых автомобилей SITRAK - Long Wang,Поиск и проверка поставщика грузовых автомобилей,Indexable,361,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.911,146,13,0,0,0,13,0
https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/,Кейс: сборная доставка из Китая для Wildberries — как снизить себестоимость на 35%,Кейс: переход на сборные поставки из Китая для Wildberries и Ozon,Indexable,764,0,0,0.0,0,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,0.946,129,13,0,0,0,12,0
https://longwang.ru/projects/,Проекты - Long Wang,Проекты,Indexable,77,0,0,0.0,0,https://longwang.ru/projects/ozon-supply-china/,0.898,19,14,0,9,0,13,0
https://longwang.ru/supplies-services-china/autsorsing-ved/predstavitel-v-kitae/,Представитель в Китае - Long Wang,Представитель в Китае,Indexable,365,0,0,0.0,0,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,0.956,136,18,0,0,0,18,0
https://longwang.ru/international/,Внешняя экономика Китая - Long Wang,Внешняя экономика Китая,Indexable,679,0,0,0.0,0,https://longwang.ru/international/keetay-nasheemee-partnyeramee/,0.966,102,19,0,9,0,19,0
https://longwang.ru/novosti-is-kitaya/,Актуальные новости из Китая - Long Wang,Актуальные новости из Китая,Indexable,776,0,0,0.0,0,https://longwang.ru/posledniye-novosti-iz-kitaya/,0.98,47,19,0,15,0,19,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,Параллельный импорт из Китая - Поставка санкционных товаров,Параллельный импорт из Китая,Indexable,496,0,0,0.0,0,https://longwang.ru/,0.944,140,19,0,39,0,14,0
https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,Продукция мировых брендов из Китая - Long Wang,Продукция мировых брендов из Китая,Indexable,944,0,0,0.0,0,https://longwang.ru/supplies-services-china/goods-check-china/,0.94,133,19,0,38,0,15,0
https://longwang.ru/useful-articles/,Полезные статьи для работы с Китаем - Long Wang,Полезные статьи для работы с Китаем,Indexable,782,0,0,0.0,0,https://longwang.ru/useful-articles/industrial-thermo-guide/,0.928,143,19,0,74,0,19,0
https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/,"Термическое и сушильное оборудование из Китая — печи, сушильные шкафы, инкубаторы",Термическое и сушильное оборудование из Китая,Indexable,938,0,0,0.0,0,https://longwang.ru/useful-articles/laboratory-thermo-equipment/,0.938,115,29,1,10,0,20,1
https://longwang.ru/supplies-services-china/,Услуги по Китаю — карта направлений для бизнеса - Long Wang,Услуги по Китаю,Indexable,992,0,0,0.0,0,https://longwang.ru/useful-articles/poleznye-sovety-dlya-uspeshnoj-dostavki-iz-kitaya/,0.941,132,31,0,72,0,27,0
https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,Таможенное оформление из Китая: растаможка под ключ,Таможенное оформление грузов из Китая,Indexable,914,0,0,0.0,0,https://longwang.ru/useful-articles/cheeper-shipping-china/,0.933,126,31,0,0,0,30,0
https://longwang.ru/supplies-services-china/goods-check-china/,Проверка товара в Китае — инспекция и контроль качества,Проверка товара в Китае,Indexable,815,0,0,0.0,0,https://longwang.ru/useful-articles/kak-vernut-tovar-v-kitay/,0.945,147,33,0,0,0,30,0
https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,Товары для маркетплейсов из Китая для селлеров - Long Wang,Оптом из Китая для селлеров маркетплейсов,Indexable,864,0,0,0.0,0,https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/,0.946,127,37,0,0,199,29,0
